RS-APPARCH-CONFIG-01	g3rs-apparch/types-dependency-direction	packages/rs/apparch/g3rs-apparch-config-checks/crates/runtime/src/types_dependency_direction.rs
RS-TEST-SOURCE-16	g3rs-test/assertions-modules-prove	packages/rs/test/g3rs-test-source-checks/crates/runtime/src/assertions_modules_prove/rule.rs
RS-TEST-SOURCE-17	g3rs-test/external-harnesses-use-assertions	packages/rs/test/g3rs-test-source-checks/crates/runtime/src/external_harnesses_use_assertions/rule.rs
RS-TOOLCHAIN-CONFIG-01	g3rs-toolchain/channel-and-components	packages/rs/toolchain/g3rs-toolchain-config-checks/crates/runtime/src/channel_and_components/rule.rs
RS-TOOLCHAIN-CONFIG-02	g3rs-toolchain/msrv-consistency	packages/rs/toolchain/g3rs-toolchain-config-checks/crates/runtime/src/msrv_consistency/rule.rs
RS-TOOLCHAIN-FILETREE-01	g3rs-toolchain/exists	packages/rs/toolchain/g3rs-toolchain-filetree-checks/crates/runtime/src/exists.rs
RS-TOOLCHAIN-FILETREE-04	g3rs-toolchain/legacy-file	packages/rs/toolchain/g3rs-toolchain-filetree-checks/crates/runtime/src/legacy_file.rs
RS-TOPOLOGY-FILETREE-07	g3rs-topology/required-inputs-fail-closed	packages/rs/topology/g3rs-topology-file-tree-checks/crates/runtime/src/required_inputs_fail_closed/rule.rs
RS-TOPOLOGY-FILETREE-11	g3rs-topology/no-nested-workspaces	packages/rs/topology/g3rs-topology-file-tree-checks/crates/runtime/src/no_nested_workspaces/rule.rs
RS-TOPOLOGY-FILETREE-12	g3rs-topology/declared-workspace-members-only	packages/rs/topology/g3rs-topology-file-tree-checks/crates/runtime/src/declared_workspace_members_only/rule.rs
RS-TOPOLOGY-FILETREE-13	g3rs-topology/member-paths-must-not-escape-root	packages/rs/topology/g3rs-topology-file-tree-checks/crates/runtime/src/member_paths_must_not_escape_root/rule.rs
RS-TOPOLOGY-FILETREE-16	g3rs-topology/workspace-local-file-placement	packages/rs/topology/g3rs-topology-file-tree-checks/crates/runtime/src/workspace_local_file_placement/rule.rs
TS-APPARCH-CONFIG-01	g3ts-apparch/types-dependency-direction	packages/ts/apparch/g3ts-apparch-config-checks/crates/runtime/src/types_dependency_direction.rs
TS-APPARCH-CONFIG-02	g3ts-apparch/logic-dependency-direction	packages/ts/apparch/g3ts-apparch-config-checks/crates/runtime/src/logic_dependency_direction.rs
TS-APPARCH-CONFIG-03	g3ts-apparch/io-outbound-dependency-direction	packages/ts/apparch/g3ts-apparch-config-checks/crates/runtime/src/io_outbound_dependency_direction.rs
TS-APPARCH-CONFIG-04	g3ts-apparch/io-inbound-dependency-direction	packages/ts/apparch/g3ts-apparch-config-checks/crates/runtime/src/io_inbound_dependency_direction.rs
TS-APPARCH-CONFIG-05	g3ts-apparch/app-no-direct-outbound	packages/ts/apparch/g3ts-apparch-config-checks/crates/runtime/src/app_no_direct_outbound.rs
TS-APPARCH-CONFIG-06	g3ts-apparch/types-purity	packages/ts/apparch/g3ts-apparch-config-checks/crates/runtime/src/types_purity.rs
TS-APPARCH-CONFIG-07	g3ts-apparch/logic-purity	packages/ts/apparch/g3ts-apparch-config-checks/crates/runtime/src/logic_purity.rs
TS-APPARCH-SOURCE-01	g3ts-apparch/types-public-surface	packages/ts/apparch/g3ts-apparch-source-checks/crates/runtime/src/types_public_surface.rs
TS-APPARCH-SOURCE-02	g3ts-apparch/io-contracts-in-types	packages/ts/apparch/g3ts-apparch-source-checks/crates/runtime/src/io_contracts_in_types.rs
TS-ARCH-CONFIG-01	g3ts-arch/root-manifest-exists	packages/ts/arch/g3ts-arch-config-checks/crates/runtime/src/root_manifest_exists.rs
TS-ARCH-CONFIG-02	g3ts-arch/root-manifest-parseable	packages/ts/arch/g3ts-arch-config-checks/crates/runtime/src/root_manifest_parseable.rs
TS-ARCH-CONFIG-03	g3ts-arch/declared-entrypoints-canonical	packages/ts/arch/g3ts-arch-config-checks/crates/runtime/src/declared_entrypoints_canonical.rs
TS-ARCH-FILETREE-01	g3ts-arch/declared-entrypoint-exists	packages/ts/arch/g3ts-arch-file-tree-checks/crates/runtime/src/declared_entrypoint_exists.rs
TS-ARCH-FILETREE-02	g3ts-arch/structural-split	packages/ts/arch/g3ts-arch-file-tree-checks/crates/runtime/src/structural_split.rs
TS-ARCH-SOURCE-01	g3ts-arch/facade-parseable	packages/ts/arch/g3ts-arch-source-checks/crates/runtime/src/facade_parseable.rs
TS-ARCH-SOURCE-02	g3ts-arch/facade-only	packages/ts/arch/g3ts-arch-source-checks/crates/runtime/src/facade_only.rs
TS-ARCH-SOURCE-03	g3ts-arch/no-broad-reexport	packages/ts/arch/g3ts-arch-source-checks/crates/runtime/src/no_broad_reexport.rs
TS-ASTRO-CONTENT-CONFIG-17	g3ts-astro-content/pipeline-plugin-package-present	packages/ts/astro/content/g3ts-astro-content-config-checks/crates/runtime/src/pipeline_plugin_package_present.rs
TS-ASTRO-CONTENT-CONFIG-18	g3ts-astro-content/content-adapter-rule	packages/ts/astro/content/g3ts-astro-content-config-checks/crates/runtime/src/content_adapter_rule.rs
TS-ASTRO-CONTENT-CONFIG-19	g3ts-astro-content/inline-copy-rule	packages/ts/astro/content/g3ts-astro-content-config-checks/crates/runtime/src/inline_copy_rule.rs
TS-ASTRO-CONTENT-CONFIG-23	g3ts-astro-content/strict-content-policy	packages/ts/astro/content/g3ts-astro-content-config-checks/crates/runtime/src/strict_content_policy.rs
TS-ASTRO-CONTENT-CONFIG-24	g3ts-astro-content/strict-policy-paths	packages/ts/astro/content/g3ts-astro-content-config-checks/crates/runtime/src/strict_policy_paths.rs
TS-ASTRO-CONTENT-CONFIG-25	g3ts-astro-content/route-scope-overlap	packages/ts/astro/content/g3ts-astro-content-config-checks/crates/runtime/src/route_scope_overlap.rs
TS-ASTRO-CONTENT-CONFIG-26	g3ts-astro-content/policy-eslint-coverage	packages/ts/astro/content/g3ts-astro-content-config-checks/crates/runtime/src/policy_eslint_coverage.rs
TS-ASTRO-CONTENT-CONFIG-27	g3ts-astro-content/content-adapter-exists	packages/ts/astro/content/g3ts-astro-content-config-checks/crates/runtime/src/content_adapter_exists.rs
TS-ASTRO-CONTENT-CONFIG-28	g3ts-astro-content/content-adapter-astro-content	packages/ts/astro/content/g3ts-astro-content-config-checks/crates/runtime/src/content_adapter_astro_content.rs
TS-ASTRO-CONTENT-FILETREE-02	g3ts-astro-content/content-config-exists	packages/ts/astro/content/g3ts-astro-content-file-tree-checks/crates/runtime/src/content_config_exists.rs
TS-ASTRO-CONTENT-FILETREE-03	g3ts-astro-content/live-config-exists	packages/ts/astro/content/g3ts-astro-content-file-tree-checks/crates/runtime/src/live_config_exists.rs
TS-ASTRO-CONTENT-FILETREE-04	g3ts-astro-content/no-route-markdown-pages	packages/ts/astro/content/g3ts-astro-content-file-tree-checks/crates/runtime/src/no_route_markdown_pages.rs
TS-ASTRO-CONTENT-FILETREE-05	g3ts-astro-content/no-velite-config	packages/ts/astro/content/g3ts-astro-content-file-tree-checks/crates/runtime/src/no_velite_config.rs
TS-ASTRO-CONTENT-FILETREE-06	g3ts-astro-content/no-velite-output	packages/ts/astro/content/g3ts-astro-content-file-tree-checks/crates/runtime/src/no_velite_output.rs
TS-ASTRO-MDX-CONFIG-20	g3ts-astro-mdx/mdx-eslint-lane-wired	packages/ts/astro/mdx/g3ts-astro-mdx-config-checks/crates/runtime/src/mdx_lane.rs
TS-ASTRO-MDX-CONFIG-24	g3ts-astro-mdx/strict-policy-paths	packages/ts/astro/mdx/g3ts-astro-mdx-config-checks/crates/runtime/src/strict_policy_paths.rs
TS-ASTRO-MDX-CONFIG-29	g3ts-astro-mdx/policy-helper-surfaces	packages/ts/astro/mdx/g3ts-astro-mdx-config-checks/crates/runtime/src/policy_helper_surfaces.rs
TS-ASTRO-MDX-CONFIG-30	g3ts-astro-mdx/mdx-component-map-rule	packages/ts/astro/mdx/g3ts-astro-mdx-config-checks/crates/runtime/src/mdx_component_map_rule.rs
TS-ASTRO-MDX-CONFIG-35	g3ts-astro-mdx/mdx-import-names	packages/ts/astro/mdx/g3ts-astro-mdx-config-checks/crates/runtime/src/strict_component_rules/mdx_import_names.rs
TS-ASTRO-MDX-CONFIG-36	g3ts-astro-mdx/no-raw-ui-exports	packages/ts/astro/mdx/g3ts-astro-mdx-config-checks/crates/runtime/src/strict_component_rules/no_raw_ui_exports.rs
TS-ASTRO-MDX-CONFIG-37	g3ts-astro-mdx/mdx-component-wrapper-zod-parse	packages/ts/astro/mdx/g3ts-astro-mdx-config-checks/crates/runtime/src/strict_component_rules/mdx_component_wrapper_zod_parse.rs
TS-ASTRO-MDX-CONFIG-38	g3ts-astro-mdx/no-raw-mdx-images	packages/ts/astro/mdx/g3ts-astro-mdx-config-checks/crates/runtime/src/strict_component_rules/no_raw_mdx_images.rs
TS-ASTRO-SEO-CONFIG-13	g3ts-astro-seo/nuasite-checks	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/nuasite_checks.rs
TS-ASTRO-SEO-CONFIG-14	g3ts-astro-seo/sitemap-integration	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/sitemap_integration.rs
TS-ASTRO-SEO-CONFIG-15	g3ts-astro-seo/robots-integration	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/robots_integration.rs
TS-ASTRO-SEO-CONFIG-16	g3ts-astro-seo/llms-txt	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/llms_txt.rs
TS-ASTRO-SEO-CONFIG-17	g3ts-astro-seo/seo-packages	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/seo_packages.rs
TS-ASTRO-SEO-CONFIG-22	g3ts-astro-seo/structured-data-check	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/structured_data_check.rs
TS-ASTRO-SEO-CONFIG-24	g3ts-astro-seo/strict-policy-paths	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/strict_policy_paths.rs
TS-ASTRO-SEO-CONFIG-29	g3ts-astro-seo/policy-helper-surfaces	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/policy_helper_surfaces.rs
TS-ASTRO-SEO-CONFIG-31	g3ts-astro-seo/metadata-helper-rule	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/metadata_helper_rule.rs
TS-ASTRO-SEO-CONFIG-32	g3ts-astro-seo/json-ld-helper-rule	packages/ts/astro/seo/g3ts-astro-seo-config-checks/crates/runtime/src/json_ld_helper_rule.rs
TS-ASTRO-SETUP-CONFIG-01	g3ts-astro-setup/astro-package-present	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/astro_package_present.rs
TS-ASTRO-SETUP-CONFIG-02	g3ts-astro-setup/astro-check-present	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/astro_check_present.rs
TS-ASTRO-SETUP-CONFIG-03	g3ts-astro-setup/astro-eslint-plugin-package-present	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/astro_eslint_plugin_package_present.rs
TS-ASTRO-SETUP-CONFIG-05	g3ts-astro-setup/astro-eslint-plugin-wired	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/astro_eslint_plugin_wired.rs
TS-ASTRO-SETUP-CONFIG-09	g3ts-astro-setup/syncpack-stack-pins	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/syncpack_stack_pins.rs
TS-ASTRO-SETUP-CONFIG-10	g3ts-astro-setup/syncpack-forbidden-deps	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/syncpack_forbidden_deps.rs
TS-ASTRO-SETUP-CONFIG-11	g3ts-astro-setup/site-url	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/site_url.rs
TS-ASTRO-SETUP-CONFIG-12	g3ts-astro-setup/static-output	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/static_output.rs
TS-ASTRO-SETUP-CONFIG-21	g3ts-astro-setup/required-integrations	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/required_integrations.rs
TS-ASTRO-SETUP-CONFIG-33	g3ts-astro-setup/lint-script	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/lint_script.rs
TS-ASTRO-SETUP-CONFIG-34	g3ts-astro-setup/syncpack-lint-script	packages/ts/astro/setup/g3ts-astro-setup-config-checks/crates/runtime/src/syncpack_lint_script.rs
TS-ASTRO-SETUP-FILETREE-01	g3ts-astro-setup/astro-config-exists	packages/ts/astro/setup/g3ts-astro-setup-file-tree-checks/crates/runtime/src/astro_config_exists.rs
TS-ASTRO-STATE-FILETREE-11	g3ts-astro-state/no-legacy-parallel-state	packages/ts/astro/state/g3ts-astro-state-file-tree-checks/crates/runtime/src/no_legacy_parallel_state.rs
TS-ASTRO-STATE-FILETREE-12	g3ts-astro-state/configured-forbidden-state	packages/ts/astro/state/g3ts-astro-state-file-tree-checks/crates/runtime/src/configured_forbidden_state.rs
TS-ESLINT-CONFIG-01	g3ts-eslint/exists	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/exists.rs
TS-ESLINT-CONFIG-02	g3ts-eslint/parseable	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/parseable.rs
TS-ESLINT-CONFIG-03	g3ts-eslint/ts-plugin-present	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/ts_plugin_present.rs
TS-ESLINT-CONFIG-04	g3ts-eslint/project-service-enabled	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/project_service_enabled.rs
TS-ESLINT-CONFIG-05	g3ts-eslint/no-explicit-any-error	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/no_explicit_any_error.rs
TS-ESLINT-CONFIG-06	g3ts-eslint/no-console-error	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/no_console_error.rs
TS-ESLINT-CONFIG-07	g3ts-eslint/thresholds	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/thresholds.rs
TS-ESLINT-CONFIG-08	g3ts-eslint/core-baseline-rules	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/core_baseline_rules.rs
TS-ESLINT-CONFIG-09	g3ts-eslint/type-safety-rules	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/type_safety_rules.rs
TS-ESLINT-CONFIG-10	g3ts-eslint/hygiene-rules	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/hygiene_rules.rs
TS-ESLINT-CONFIG-11	g3ts-eslint/unicorn-rules	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/unicorn_rules.rs
TS-ESLINT-CONFIG-12	g3ts-eslint/regexp-rules	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/regexp_rules.rs
TS-ESLINT-CONFIG-13	g3ts-eslint/sonarjs-rules	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/sonarjs_rules.rs
TS-ESLINT-CONFIG-14	g3ts-eslint/test-relaxations	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/test_relaxations.rs
TS-ESLINT-CONFIG-15	g3ts-eslint/js-carveout	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/js_carveout.rs
TS-ESLINT-CONFIG-16	g3ts-eslint/plugin-stack	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/plugin_stack.rs
TS-ESLINT-CONFIG-17	g3ts-eslint/tsx-source-parity	packages/ts/eslint/g3ts-eslint-config-checks/crates/runtime/src/tsx_source_parity.rs
TS-JSCPD-CONFIG-01	g3ts-jscpd/root-exists	packages/ts/jscpd/g3ts-jscpd-config-checks/crates/runtime/src/root_exists.rs
TS-JSCPD-CONFIG-02	g3ts-jscpd/root-parseable	packages/ts/jscpd/g3ts-jscpd-config-checks/crates/runtime/src/root_parseable.rs
TS-JSCPD-CONFIG-03	g3ts-jscpd/threshold-zero	packages/ts/jscpd/g3ts-jscpd-config-checks/crates/runtime/src/threshold_zero.rs
TS-JSCPD-CONFIG-04	g3ts-jscpd/absolute-true	packages/ts/jscpd/g3ts-jscpd-config-checks/crates/runtime/src/absolute_true.rs
TS-JSCPD-CONFIG-05	g3ts-jscpd/required-ignores	packages/ts/jscpd/g3ts-jscpd-config-checks/crates/runtime/src/required_ignores.rs
TS-JSCPD-CONFIG-06	g3ts-jscpd/format-and-inventory	packages/ts/jscpd/g3ts-jscpd-config-checks/crates/runtime/src/format_and_inventory.rs
TS-NPMRC-CONFIG-01	g3ts-npmrc/root-exists	packages/ts/npmrc/g3ts-npmrc-config-checks/crates/runtime/src/root_exists.rs
TS-NPMRC-CONFIG-02	g3ts-npmrc/root-parseable	packages/ts/npmrc/g3ts-npmrc-config-checks/crates/runtime/src/root_parseable.rs
TS-NPMRC-CONFIG-03	g3ts-npmrc/duplicate-keys	packages/ts/npmrc/g3ts-npmrc-config-checks/crates/runtime/src/duplicate_keys.rs
TS-NPMRC-CONFIG-04	g3ts-npmrc/required-settings-present	packages/ts/npmrc/g3ts-npmrc-config-checks/crates/runtime/src/required_settings_present.rs
TS-NPMRC-CONFIG-05	g3ts-npmrc/required-settings-strong-enough	packages/ts/npmrc/g3ts-npmrc-config-checks/crates/runtime/src/required_settings_strong_enough.rs
TS-NPMRC-CONFIG-06	g3ts-npmrc/extra-settings-inventory	packages/ts/npmrc/g3ts-npmrc-config-checks/crates/runtime/src/extra_settings_inventory.rs
TS-PACKAGE-CONFIG-01	g3ts-package/root-exists	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_exists.rs
TS-PACKAGE-CONFIG-02	g3ts-package/root-parseable	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_parseable.rs
TS-PACKAGE-CONFIG-03	g3ts-package/root-private	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_private.rs
TS-PACKAGE-CONFIG-04	g3ts-package/root-package-manager	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_package_manager.rs
TS-PACKAGE-CONFIG-05	g3ts-package/root-engines	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_engines.rs
TS-PACKAGE-CONFIG-06	g3ts-package/root-scripts	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_scripts.rs
TS-PACKAGE-CONFIG-07	g3ts-package/root-pnpm	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/root_pnpm.rs
TS-PACKAGE-CONFIG-08	g3ts-package/local-banned-dependencies	packages/ts/package/g3ts-package-config-checks/crates/runtime/src/local_banned_dependencies.rs
TS-TSCONFIG-CONFIG-01	g3ts-tsconfig/exists	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/exists.rs
TS-TSCONFIG-CONFIG-02	g3ts-tsconfig/parseable	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/parseable.rs
TS-TSCONFIG-CONFIG-03	g3ts-tsconfig/extends-chain-resolves	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/extends_chain_resolves.rs
TS-TSCONFIG-CONFIG-04	g3ts-tsconfig/extends-or-inline	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/extends_or_inline.rs
TS-TSCONFIG-CONFIG-05	g3ts-tsconfig/strict-baseline	packages/ts/tsconfig/g3ts-tsconfig-config-checks/crates/runtime/src/strict_baseline.rs
